domain	doc_id	adu_pos	annotator	main_unit	aty	coarse_aty	second_type	coarse_second_type	parent_pos	parent_pos_rel	afu	text	text_parent
BIO	7525247	3	mn	secondary	proposal_implementation	proposal	none	none	2	-1	elaboration	The topography, time of onset and duration of these responses were evaluated in the context of motor cortex somatotopy, as defined by cortical stimulation delivered through the electrode array.	Task-related changes in the amplitude of the motor cortex 8-12 Hz surface local field oscillations were evaluated for the encoding of direction and amplitude of movement in the 6 patients in whom no epileptogenic or ECoG background abnormalities were detected over the motor-sensory cortical areas under the recording electrode array.
BIO	7525247	4	mn	secondary	result	outcomes	none	none	2	-2	support	Multi-joint arm movements were accompanied by a decrease in the power of the 8-12 Hz frequency components of the ECoG signal.	Task-related changes in the amplitude of the motor cortex 8-12 Hz surface local field oscillations were evaluated for the encoding of direction and amplitude of movement in the 6 patients in whom no epileptogenic or ECoG background abnormalities were detected over the motor-sensory cortical areas under the recording electrode array.
BIO	7525247	5	mn	secondary	result	outcomes	none	none	4	-1	elaboration	These power changes were spatially distributed over the upper extremity, motor-sensory representation.	Multi-joint arm movements were accompanied by a decrease in the power of the 8-12 Hz frequency components of the ECoG signal.
BIO	7525247	6	mn	secondary	observation	outcomes	none	none	5	-1	support	Movement amplitude influenced the magnitude, duration, and extent of the spatial distribution of ECoG power changes in the 8-12 Hz band.	These power changes were spatially distributed over the upper extremity, motor-sensory representation.
BIO	7525247	7	mn	secondary	result	outcomes	none	none	2	-5	elaboration	These effects occurred predominantly over cortical areas corresponding to the upper extremity motor-sensory representations.	Task-related changes in the amplitude of the motor cortex 8-12 Hz surface local field oscillations were evaluated for the encoding of direction and amplitude of movement in the 6 patients in whom no epileptogenic or ECoG background abnormalities were detected over the motor-sensory cortical areas under the recording electrode array.
BIO	7525247	8	mn	secondary	result	outcomes	none	none	2	-6	support	Direction of movement had a weaker influence on the 8-12 Hz frequency components of the ECoG over the upper extremity motor-sensory representations, but influenced the patterns of 8-12 Hz ECoG response on adjacent cortical regions.	Task-related changes in the amplitude of the motor cortex 8-12 Hz surface local field oscillations were evaluated for the encoding of direction and amplitude of movement in the 6 patients in whom no epileptogenic or ECoG background abnormalities were detected over the motor-sensory cortical areas under the recording electrode array.
BIO	7525247	9	mn	secondary	conclusion	outcomes	none	none	2	-7	support	These results show that the amplitude of surface electrical oscillations generated over the rolandic cortex are correlated with the kinematics of multi-joint arm movements.	Task-related changes in the amplitude of the motor cortex 8-12 Hz surface local field oscillations were evaluated for the encoding of direction and amplitude of movement in the 6 patients in whom no epileptogenic or ECoG background abnormalities were detected over the motor-sensory cortical areas under the recording electrode array.
BIO	7525247	10	mn	secondary	conclusion	outcomes	none	none	2	-8	support	These changes in the ECoG signal appear to reflect shifts in the functional state of neuronal ensembles involved in the initiation and execution of motor tasks.	Task-related changes in the amplitude of the motor cortex 8-12 Hz surface local field oscillations were evaluated for the encoding of direction and amplitude of movement in the 6 patients in whom no epileptogenic or ECoG background abnormalities were detected over the motor-sensory cortical areas under the recording electrode array.
BIO	7666162	1	mn	main	proposal	proposal	none	none	0	0	none	1. Neuronal activity was recorded in the motor cortex of a monkey that performed reaching movements with the use of two different arm postures.	
BIO	7666162	2	mn	secondary	proposal_implementation	proposal	none	none	1	-1	elaboration	In the first posture (control), the monkey used its natural arm orientation, approximately in the sagittal plane.	1. Neuronal activity was recorded in the motor cortex of a monkey that performed reaching movements with the use of two different arm postures.
BIO	7666162	3	mn	secondary	proposal_implementation	proposal	none	none	1	-2	elaboration	In the second posture (abducted), the monkey had to adduct its elbow nearly to shoulder level to grasp the handle.	1. Neuronal activity was recorded in the motor cortex of a monkey that performed reaching movements with the use of two different arm postures.
BIO	7666162	4	mn	secondary	proposal_implementation	proposal	none	none	1	-3	elaboration	The path of the hand between targets was similar in both arm postures, but the joint kinematics and kinetics were different.	1. Neuronal activity was recorded in the motor cortex of a monkey that performed reaching movements with the use of two different arm postures.
BIO	7666162	5	mn	secondary	observation	outcomes	none	none	7	2	support	2. In both postures, the activity of single cells was often broadly tuned with movement direction and static arm posture over the targets.	3. For most directions of movement, there was a statistically significant difference in the direction of the population vector for the two arm postures.
BIO	7666162	6	mn	secondary	observation	outcomes	none	none	5	-1	support	In a large proportion of cells, either the level of tonic activity, the directional tuning, or both, varied between the two postures during the movement and target hold periods.	2. In both postures, the activity of single cells was often broadly tuned with movement direction and static arm posture over the targets.
BIO	7666162	7	mn	secondary	result	outcomes	none	none	1	-6	support	3. For most directions of movement, there was a statistically significant difference in the direction of the population vector for the two arm postures.	1. Neuronal activity was recorded in the motor cortex of a monkey that performed reaching movements with the use of two different arm postures.
BIO	7666162	8	mn	secondary	result	outcomes	none	none	7	-1	elaboration	Furthermore, whereas the population vector tended to point in the direction of movement for the control posture, there was a poorer correspondence between the direction of movement and the population vector for the abducted posture.	3. For most directions of movement, there was a statistically significant difference in the direction of the population vector for the two arm postures.
BIO	7666162	9	mn	secondary	conclusion	outcomes	none	none	1	-8	support	These observed changes are inconsistent with the notion that the motor cortex encodes purely hand trajectory in space.	1. Neuronal activity was recorded in the motor cortex of a monkey that performed reaching movements with the use of two different arm postures.
BIO	7911998	1	mn	secondary	motivation_background	motivation	none	none	2	1	support	UNLABELLED: The diagnosis of ductal carcinoma in situ of the breast (DCIS) has become common with the advent of breast screening programs.	METHODS: Proliferation indices (S-phase fraction) were studied in 76 cases of pure DCIS.
BIO	7911998	2	mn	main	proposal	proposal	none	none	0	0	none	METHODS: Proliferation indices (S-phase fraction) were studied in 76 cases of pure DCIS.	
BIO	7911998	3	mn	secondary	proposal_implementation	proposal	none	none	2	-1	elaboration	Tumors were classified according to conventional criteria and also according to a novel simplified classification based on cellular necrosis and morphology.	METHODS: Proliferation indices (S-phase fraction) were studied in 76 cases of pure DCIS.
BIO	7911998	4	mn	secondary	observation	outcomes	none	none	2	-2	support	This new classification defines three distinct tumor groups: pure comedo in 19 (25.0%) cases, DCIS with necrosis (non-pure comedo) in 21 (27.6%) patients, and DCIS without necrosis in 36 (47.4%) of cases, the latter group comprising largely classical cribriform or micropapillary architectural subtypes.	METHODS: Proliferation indices (S-phase fraction) were studied in 76 cases of pure DCIS.
BIO	7911998	5	mn	secondary	result	outcomes	none	none	2	-3	support	RESULTS: Flow cytometric DNA analysis showed a significantly higher S-phase fraction in comedo DCIS than in the subgroup of DCIS tumors without necrosis (P < 0.01 [anova]).	METHODS: Proliferation indices (S-phase fraction) were studied in 76 cases of pure DCIS.
BIO	7911998	6	mn	secondary	observation	outcomes	none	none	5	-1	support	A preliminary analysis of disease recurrence and disease-free survival in a large series of 391 cases of pure DCIS showed that of 181 cases of pure comedo DCIS there were 19 local recurrences at the 7-year stage (82% 7-year disease-free survival), with 5 local recurrences in 51 cases of DCIS with necrosis (non-pure comedo) (85% 7-year disease-free survival) and only 6 local recurrences in the 159 cases of the DCIS-without-necrosis subgroup (94% 7-year disease-free survival).	RESULTS: Flow cytometric DNA analysis showed a significantly higher S-phase fraction in comedo DCIS than in the subgroup of DCIS tumors without necrosis (P < 0.01 [anova]).
BIO	7911998	7	mn	secondary	observation	outcomes	none	none	8	1	support	The chi 2 value for the frequency of disease recurrence of all cases of DCIS with necrosis (i.e., combining the groups of comedo DCIS and DCIS with necrosis (non-pure comedo)) as compared to DCIS without histological evidence of necrosis was 5705 (df = 2; P = 0.0001), and the chi 2 for disease-free survival of types of DCIS with necrosis as compared to cases without necrosis was 178 (df = 2; P = 0.0001).	This analysis indicates that the histological presence of necrosis appears to be a relatively powerful predictor of increased disease recurrence and poorer disease-free survival after treatment for DCIS.
BIO	7911998	8	mn	secondary	result	outcomes	none	none	2	-6	support	This analysis indicates that the histological presence of necrosis appears to be a relatively powerful predictor of increased disease recurrence and poorer disease-free survival after treatment for DCIS.	METHODS: Proliferation indices (S-phase fraction) were studied in 76 cases of pure DCIS.
BIO	7911998	9	mn	secondary	result	outcomes	none	none	2	-7	support	CONCLUSIONS: Necrosis in DCIS in the absence of pure classical comedo morphology is a feature of more biologically aggressive in situ breast cancer with an intermediate proliferative fraction as compared with the high proliferative fraction of pure comedo DCIS and the low proliferative fraction of DCIS without necrosis.	METHODS: Proliferation indices (S-phase fraction) were studied in 76 cases of pure DCIS.
BIO	7911998	10	mn	secondary	result	outcomes	none	none	9	-1	support	There was no significant difference in DNA ploidy (diploid or aneuploid) between the subgroups as assessed by chi 2 analysis.	CONCLUSIONS: Necrosis in DCIS in the absence of pure classical comedo morphology is a feature of more biologically aggressive in situ breast cancer with an intermediate proliferative fraction as compared with the high proliferative fraction of pure comedo DCIS and the low proliferative fraction of DCIS without necrosis.
BIO	7911998	11	mn	secondary	conclusion	outcomes	none	none	2	-9	support	Further larger studies are required to establish if DCIS with necrosis (non-pure comedo) also shows a greater tendency to local recurrence after breast conservation treatment than do subtypes of DCIS without necrosis.	METHODS: Proliferation indices (S-phase fraction) were studied in 76 cases of pure DCIS.
BIO	7911998	12	mn	secondary	conclusion	outcomes	none	none	11	-1	elaboration	DCIS with necrosis (non-pure comedo) should be adopted as a distinct histological subgroup of DCIS in future clinical studies of in situ mammary carcinoma.	Further larger studies are required to establish if DCIS with necrosis (non-pure comedo) also shows a greater tendency to local recurrence after breast conservation treatment than do subtypes of DCIS without necrosis.
BIO	7954261	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	A comparison of pure noninvasive tumors with those including different proportions of infiltrating carcinoma.	BACKGROUND: Several studies have suggested that ductal carcinoma in situ (DCIS) of the comedo type (variably defined) is biologically more aggressive than other patterns of DCIS and more likely to progress rapidly to invasive carcinoma.
BIO	7954261	2	mn	secondary	motivation_background	motivation	none	none	3	1	support	BACKGROUND: Several studies have suggested that ductal carcinoma in situ (DCIS) of the comedo type (variably defined) is biologically more aggressive than other patterns of DCIS and more likely to progress rapidly to invasive carcinoma.	METHODS: Eighty-five pure DCISs were compared histopathologically with 64 carcinomas containing both intraductal and infiltrating ductal components (mixed DCIS/IDC).
BIO	7954261	3	mn	main	proposal	proposal	none	none	0	0	none	METHODS: Eighty-five pure DCISs were compared histopathologically with 64 carcinomas containing both intraductal and infiltrating ductal components (mixed DCIS/IDC).	
BIO	7954261	4	mn	secondary	observation	outcomes	none	none	3	-1	support	RESULTS: Solid DCIS with and without necrosis was seen more frequently seen in the mixed DCIS/IDC series, especially in cases with less than 50% DCIS.	METHODS: Eighty-five pure DCISs were compared histopathologically with 64 carcinomas containing both intraductal and infiltrating ductal components (mixed DCIS/IDC).
BIO	7954261	5	mn	secondary	observation	outcomes	none	none	4	-1	elaboration	Periductal stromal inflammation and multifocality also were seen more frequently in mixed DCIS/IDC than in pure DCIS.	RESULTS: Solid DCIS with and without necrosis was seen more frequently seen in the mixed DCIS/IDC series, especially in cases with less than 50% DCIS.
BIO	7954261	6	mn	secondary	observation	outcomes	none	none	4	-2	support	High nuclear grade and high mitotic activity were also more common in the DCIS component of the mixed cases and were well correlated with the intraductal and infiltrating components of the same tumors in most of the cases.	RESULTS: Solid DCIS with and without necrosis was seen more frequently seen in the mixed DCIS/IDC series, especially in cases with less than 50% DCIS.
BIO	7954261	7	mn	secondary	result	outcomes	none	none	3	-4	support	The frequency of axillary lymph node metastases was correlated with the proportions of stromal invasion but not with the DCIS subtypes.	METHODS: Eighty-five pure DCISs were compared histopathologically with 64 carcinomas containing both intraductal and infiltrating ductal components (mixed DCIS/IDC).
BIO	7954261	8	mn	secondary	observation	outcomes	none	none	7	-1	support	When the criteria (solid growth pattern, high nuclear grade, and central necrosis) for the diagnosis of intraductal comedocarcinoma were analyzed separately, the first of these correlated most strongly with mixed DCIS/IDC compared with pure DCIS, the second less strongly, and the third not at all, although central necrosis has been considered the main or only diagnostic criterion for comedocarcinoma in several previous reports.	The frequency of axillary lymph node metastases was correlated with the proportions of stromal invasion but not with the DCIS subtypes.
BIO	7954261	9	mn	secondary	result	outcomes	none	none	3	-6	support	CONCLUSIONS: Solid growth pattern and high nuclear grade are the most important histopathologic features of DCIS used to predict progression to invasive carcinoma.	METHODS: Eighty-five pure DCISs were compared histopathologically with 64 carcinomas containing both intraductal and infiltrating ductal components (mixed DCIS/IDC).
BIO	7954261	10	mn	secondary	result	outcomes	none	none	3	-7	support	No major changes between the intraductal and invasive elements of the same tumors were noted, but other studies have suggested that markers of aggressiveness either increase or decrease in the progression to invasion.	METHODS: Eighty-five pure DCISs were compared histopathologically with 64 carcinomas containing both intraductal and infiltrating ductal components (mixed DCIS/IDC).
BIO	7954261	11	mn	secondary	conclusion	outcomes	none	none	3	-8	support	These conflicting data require further investigation.	METHODS: Eighty-five pure DCISs were compared histopathologically with 64 carcinomas containing both intraductal and infiltrating ductal components (mixed DCIS/IDC).
BIO	8055451	1	mn	secondary	motivation_background	motivation	none	none	2	1	info-required	BACKGROUND: Surgical management of ductal carcinoma in situ (DCIS) has been a controversial issue in the selection of breast-conserving surgery as a method of treatment.	The definition of intraductal spreading of carcinoma becomes an important factor in the decision making process, but little is known about how much intraductal extension influences the spreading of tumor in the whole breast.
BIO	8055451	2	mn	secondary	motivation_problem	motivation	none	none	3	1	support	The definition of intraductal spreading of carcinoma becomes an important factor in the decision making process, but little is known about how much intraductal extension influences the spreading of tumor in the whole breast.	To define any unfavorable pathologic factors existing in limited surgery for patients with DCIS, the authors investigated histopathologic characteristics using a sequential slicing of tissues.
BIO	8055451	3	mn	main	proposal	proposal	none	none	0	0	none	To define any unfavorable pathologic factors existing in limited surgery for patients with DCIS, the authors investigated histopathologic characteristics using a sequential slicing of tissues.	
BIO	8055451	4	mn	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	METHODS: Duct-lobular segmentectomy, a limited surgery, was performed on 110 patients with a bloody nipple discharge.	To define any unfavorable pathologic factors existing in limited surgery for patients with DCIS, the authors investigated histopathologic characteristics using a sequential slicing of tissues.
BIO	8055451	5	mn	secondary	proposal_implementation	proposal	none	none	4	-1	elaboration	Six patients with invasive carcinoma and 17 patients with DCIS subsequently received a total mastectomy.	METHODS: Duct-lobular segmentectomy, a limited surgery, was performed on 110 patients with a bloody nipple discharge.
BIO	8055451	6	mn	secondary	proposal_implementation	proposal	none	none	3	-3	elaboration	The specimens obtained by segmentectomy and mastectomy were histopathologically examined.	To define any unfavorable pathologic factors existing in limited surgery for patients with DCIS, the authors investigated histopathologic characteristics using a sequential slicing of tissues.
BIO	8055451	7	mn	secondary	proposal_implementation	proposal	none	none	6	-1	elaboration	Using subserial sections, the authors examined the relationship between intraductal spreading of carcinoma in the segmentectomy specimens and carcinoma residue in the mastectomy specimens.	The specimens obtained by segmentectomy and mastectomy were histopathologically examined.
BIO	8055451	8	mn	secondary	observation	outcomes	none	none	3	-5	support	RESULTS: Among 16 mastectomy specimens, the authors found residual DCIS in 6, and atypical ductal hyperplasia in 4.	To define any unfavorable pathologic factors existing in limited surgery for patients with DCIS, the authors investigated histopathologic characteristics using a sequential slicing of tissues.
BIO	8055451	9	mn	secondary	observation	outcomes	none	none	3	-6	support	Intraductal spreading of carcinoma was detected in 8 of 16 segmentectomy specimens.	To define any unfavorable pathologic factors existing in limited surgery for patients with DCIS, the authors investigated histopathologic characteristics using a sequential slicing of tissues.
BIO	8055451	10	mn	secondary	observation	outcomes	none	none	3	-7	support	Six of eight patients with intraductal spreading had residual DCIS.	To define any unfavorable pathologic factors existing in limited surgery for patients with DCIS, the authors investigated histopathologic characteristics using a sequential slicing of tissues.
BIO	8055451	11	mn	secondary	observation	outcomes	none	none	10	-1	support	The other two patients had atypical hyperplasia in breasts.	Six of eight patients with intraductal spreading had residual DCIS.
BIO	8055451	12	mn	secondary	observation	outcomes	none	none	10	-2	support	No residual DCIS was detected in the other eight patients without intraductal spreading.	Six of eight patients with intraductal spreading had residual DCIS.
BIO	8055451	13	mn	secondary	observation	outcomes	none	none	3	-10	support	Among 12 patients under observation who did not have a mastectomy, invasive carcinoma subsequently developed in 3.	To define any unfavorable pathologic factors existing in limited surgery for patients with DCIS, the authors investigated histopathologic characteristics using a sequential slicing of tissues.
BIO	8055451	14	mn	secondary	observation	outcomes	none	none	13	-1	support	Two of three patients had intraductal spreading in segmentectomy specimens.	Among 12 patients under observation who did not have a mastectomy, invasive carcinoma subsequently developed in 3.
BIO	8055451	15	mn	secondary	observation	outcomes	none	none	13	-2	support	Only 1 of 10 patients without intraductal spreading, however, developed carcinoma.	Among 12 patients under observation who did not have a mastectomy, invasive carcinoma subsequently developed in 3.
BIO	8055451	16	mn	secondary	conclusion	outcomes	none	none	3	-13	support	CONCLUSIONS: Intraductal spreading of carcinoma is an unfavorable pathologic factor in breast-conserving surgery for patients with ductal carcinoma in situ with nipple discharge.	To define any unfavorable pathologic factors existing in limited surgery for patients with DCIS, the authors investigated histopathologic characteristics using a sequential slicing of tissues.
BIO	8506287	1	mn	main	proposal	proposal	none	none	0	0	none	We investigated the occurrence and distribution of oscillatory activity in local field potentials (LFPs) recorded from the frontal motor cortex of behaving monkeys performing skilled voluntary movements.	
BIO	8506287	2	mn	secondary	proposal_implementation	proposal	none	none	1	-1	elaboration	LFPs were recorded simultaneously from up to 12 sites distributed throughout motor cortex while monkeys performed a visually guided, instructed delay task using the wrist or digits.	We investigated the occurrence and distribution of oscillatory activity in local field potentials (LFPs) recorded from the frontal motor cortex of behaving monkeys performing skilled voluntary movements.
BIO	8506287	3	mn	secondary	result	outcomes	none	none	1	-2	support	Oscillatory activity between 15 and 50 Hz was evident in the LFP recorded from both primary motor cortex and premotor areas.	We investigated the occurrence and distribution of oscillatory activity in local field potentials (LFPs) recorded from the frontal motor cortex of behaving monkeys performing skilled voluntary movements.
BIO	8506287	4	mn	secondary	observation	outcomes	none	none	3	-1	support	Oscillations occurred preferentially before the visual cue to initiate movement but were infrequent during movement.	Oscillatory activity between 15 and 50 Hz was evident in the LFP recorded from both primary motor cortex and premotor areas.
BIO	8506287	5	mn	secondary	observation	outcomes	none	none	3	-2	support	Oscillations typically stopped before movement initiation during the wrist task, although they often continued into the initial phases of movement during the digit task.	Oscillatory activity between 15 and 50 Hz was evident in the LFP recorded from both primary motor cortex and premotor areas.
BIO	8506287	6	mn	secondary	result	outcomes	none	none	1	-5	support	The relationship of oscillations to task performance was consistent across trials over periods of many months, although the amplitude and duration of oscillations varied across trials and days.	We investigated the occurrence and distribution of oscillatory activity in local field potentials (LFPs) recorded from the frontal motor cortex of behaving monkeys performing skilled voluntary movements.
BIO	8506287	7	mn	secondary	result	outcomes	none	none	1	-6	support	Interactions between pairs of LFP recordings, evaluated with cross-correlation analysis, revealed synchronous oscillations over long distances ( greater than  7 mm) and across primary motor cortex and premotor recording sites.	We investigated the occurrence and distribution of oscillatory activity in local field potentials (LFPs) recorded from the frontal motor cortex of behaving monkeys performing skilled voluntary movements.
BIO	8506287	8	mn	secondary	conclusion	outcomes	none	none	1	-7	support	These studies demonstrate that oscillations recorded in the LFP in motor cortex during trained motor tasks are not related to the details of movement execution but may be related to aspects of movement preparation.	We investigated the occurrence and distribution of oscillatory activity in local field potentials (LFPs) recorded from the frontal motor cortex of behaving monkeys performing skilled voluntary movements.
BIO	8643559	1	mn	secondary	motivation_problem	motivation	none	none	3	2	support	The mechanisms of neuronal degeneration following traumatic head injury are not well understood and no adequate treatment is currently available for the prevention of traumatic brain damage in humans.	Mechanical percussion of the rat cortex mimics primary damage seen after traumatic head injury in humans; no animal model mimicking the secondary damage following traumatic head injury has yet been established.
BIO	8643559	2	mn	secondary	motivation_background	motivation	none	none	3	1	support	Traumatic head injury leads to primary (at impact) and secondary (distant) damage to the brain.	Mechanical percussion of the rat cortex mimics primary damage seen after traumatic head injury in humans; no animal model mimicking the secondary damage following traumatic head injury has yet been established.
BIO	8643559	3	mn	main	proposal	proposal	none	none	0	0	none	Mechanical percussion of the rat cortex mimics primary damage seen after traumatic head injury in humans; no animal model mimicking the secondary damage following traumatic head injury has yet been established.	
BIO	8643559	4	mn	secondary	result	outcomes	result	outcomes	3	-1	support	Rats subjected to percussion trauma of the cortex showed primary damage in the cortex and secondary damage in the hippocampus.	Mechanical percussion of the rat cortex mimics primary damage seen after traumatic head injury in humans; no animal model mimicking the secondary damage following traumatic head injury has yet been established.
BIO	8643559	5	mn	secondary	result_means	outcomes	none	none	3	-2	support	Morphometric analysis demonstrated that both cortical and hippocampal damage was mitigated by pretreatment with either the N-methyl-D-aspartate (NMDA) antagonist 3-((+/-)- 2-carboxypiperazin-4-yl)-propyl-1-phosphonate (CPP) or the non-NMDA antagonist 2,3-dihydroxy-6-nitro-7-sulfamoyl-benzo(f)quinoxaline (NBQX).	Mechanical percussion of the rat cortex mimics primary damage seen after traumatic head injury in humans; no animal model mimicking the secondary damage following traumatic head injury has yet been established.
BIO	8643559	6	mn	secondary	result	outcomes	none	none	5	-1	elaboration	Neither treatment prevented primary damage in the cortex when therapy was started after trauma.	Morphometric analysis demonstrated that both cortical and hippocampal damage was mitigated by pretreatment with either the N-methyl-D-aspartate (NMDA) antagonist 3-((+/-)- 2-carboxypiperazin-4-yl)-propyl-1-phosphonate (CPP) or the non-NMDA antagonist 2,3-dihydroxy-6-nitro-7-sulfamoyl-benzo(f)quinoxaline (NBQX).
BIO	8643559	7	mn	secondary	result	outcomes	none	none	3	-4	support	Surprisingly, delayed treatment of rats with NBQX, but not with CPP, beginning between 1 and 7 hr after trauma prevented hippocampal damage.	Mechanical percussion of the rat cortex mimics primary damage seen after traumatic head injury in humans; no animal model mimicking the secondary damage following traumatic head injury has yet been established.
BIO	8643559	8	mn	secondary	observation	outcomes	none	none	3	-5	support	No protection was seen when therapy with NBQX was started 10 hr after trauma.	Mechanical percussion of the rat cortex mimics primary damage seen after traumatic head injury in humans; no animal model mimicking the secondary damage following traumatic head injury has yet been established.
BIO	8643559	9	mn	secondary	conclusion	outcomes	none	none	3	-6	support	These data indicate that both NMDA- and non-NMDA-dependent mechanisms contribute to the development of primary damage in the cortex, whereas non-NMDA mechanisms are involved in the evolution of secondary damage in the hippocampus in rats subjected to traumatic head injury.	Mechanical percussion of the rat cortex mimics primary damage seen after traumatic head injury in humans; no animal model mimicking the secondary damage following traumatic head injury has yet been established.
BIO	8643559	10	mn	secondary	conclusion	outcomes	none	none	3	-7	support	The wide therapeutic time-window documented for NBQX suggests that antagonism at non-NMDA receptors may offer a novel therapeutic approach for preventing deterioration of the brain after head injury.	Mechanical percussion of the rat cortex mimics primary damage seen after traumatic head injury in humans; no animal model mimicking the secondary damage following traumatic head injury has yet been established.
BIO	8712293	1	mn	secondary	motivation_background	motivation	motivation_problem	motivation	2	1	support	Endocrine ductal carcinoma in situ (E-DCIS), first characterized by Cross et al. in 1985, is an uncommon entity, and there is little information on its pathobiologic features and natural history in the literature.	This report describes the largest series of 34 cases: 14 cases were pure in situ (group A), and 20 were accompanied by an invasive component (group B).
BIO	8712293	2	mn	main	proposal	proposal	none	none	0	0	none	This report describes the largest series of 34 cases: 14 cases were pure in situ (group A), and 20 were accompanied by an invasive component (group B).	
BIO	8712293	3	mn	secondary	observation	outcomes	none	none	2	-1	support	All except three patients were over the age of 60 years, with the mean being 69.5 years for group A and 72.6 years for group B. Except for six patients in group A who had nipple discharge, all had a breast mass.	This report describes the largest series of 34 cases: 14 cases were pure in situ (group A), and 20 were accompanied by an invasive component (group B).
BIO	8712293	4	mn	secondary	observation	outcomes	none	none	3	-1	elaboration	On follow-up, one of five group A patients developed local recurrence 5 years after mastectomy, and two of seven group B patients developed another invasive primary in the contralateral breast.	All except three patients were over the age of 60 years, with the mean being 69.5 years for group A and 72.6 years for group B. Except for six patients in group A who had nipple discharge, all had a breast mass.
BIO	8712293	5	mn	secondary	result	outcomes	none	none	2	-3	support	Histologically, E-DCIS showed expansile intraductal growths forming solid sheets and festoons traversed by delicate fibrovascular septa.	This report describes the largest series of 34 cases: 14 cases were pure in situ (group A), and 20 were accompanied by an invasive component (group B).
BIO	8712293	6	mn	secondary	result	outcomes	none	none	5	-1	elaboration	Accumulation of basophilic mucin might be found within the growth and the fibrovascular septa.	Histologically, E-DCIS showed expansile intraductal growths forming solid sheets and festoons traversed by delicate fibrovascular septa.
BIO	8712293	7	mn	secondary	observation	outcomes	none	none	2	-5	support	There were variable degrees of stromal sclerosis.	This report describes the largest series of 34 cases: 14 cases were pure in situ (group A), and 20 were accompanied by an invasive component (group B).
BIO	8712293	8	mn	secondary	observation	outcomes	none	none	7	-1	support	In some cases, the solid intraductal cellular proliferations were focally punctuated by microglandular spaces and rosettes.	There were variable degrees of stromal sclerosis.
BIO	8712293	9	mn	secondary	observation	outcomes	none	none	8	-1	support	Comedo necrosis was absent.	In some cases, the solid intraductal cellular proliferations were focally punctuated by microglandular spaces and rosettes.
BIO	8712293	10	mn	secondary	observation	outcomes	none	none	2	-8	support	Intraductal papillomas were found in the immediate vicinity of the tumors in 18 cases and invariably showed pagetoid involvement by E-DCIS.	This report describes the largest series of 34 cases: 14 cases were pure in situ (group A), and 20 were accompanied by an invasive component (group B).
BIO	8712293	11	mn	secondary	observation	outcomes	none	none	10	-1	support	Pagetoid spread into the adjacent ducts and ductules was also a common feature (17 cases).	Intraductal papillomas were found in the immediate vicinity of the tumors in 18 cases and invariably showed pagetoid involvement by E-DCIS.
BIO	8712293	12	mn	secondary	result	outcomes	none	none	2	-10	support	The tumor cells were polygonal, oval, or spindly, often with eccentrically placed, bland-looking, ovoid nuclei and abundant eosinophilic granular cytoplasm.	This report describes the largest series of 34 cases: 14 cases were pure in situ (group A), and 20 were accompanied by an invasive component (group B).
BIO	8712293	13	mn	secondary	result	outcomes	none	none	2	-11	support	Intracellular mucin was commonly demonstrable.	This report describes the largest series of 34 cases: 14 cases were pure in situ (group A), and 20 were accompanied by an invasive component (group B).
BIO	8712293	14	mn	secondary	result	outcomes	none	none	13	-1	elaboration	Immunostaining for myoepithelium using muscle-specific actin antibody confirmed the in situ nature of the E-DCIS component.	Intracellular mucin was commonly demonstrable.
BIO	8712293	15	mn	secondary	observation	outcomes	none	none	14	-1	support	The majority of tumor cells showed strong staining with the neuroendocrine markers chromogranin, synaptophysin, and neuron-specific enolase (monoclonal).	Immunostaining for myoepithelium using muscle-specific actin antibody confirmed the in situ nature of the E-DCIS component.
BIO	8712293	16	mn	secondary	observation	outcomes	none	none	14	-2	support	Immunostaining also dramatically highlighted the pagetoid spread into the papillomas and ductules by outlining the tumor cells between the negatively stained residual ductal epithelium and myoepithelium.	Immunostaining for myoepithelium using muscle-specific actin antibody confirmed the in situ nature of the E-DCIS component.
BIO	8712293	17	mn	secondary	result	outcomes	none	none	2	-15	support	All cases were immunoreactive for estrogen and progesterone receptor, but not p53 and c-erbB2.	This report describes the largest series of 34 cases: 14 cases were pure in situ (group A), and 20 were accompanied by an invasive component (group B).
BIO	8712293	18	mn	secondary	result	outcomes	none	none	17	-1	elaboration	The Ki-67 index was < 5%.	All cases were immunoreactive for estrogen and progesterone receptor, but not p53 and c-erbB2.
BIO	8712293	19	mn	secondary	observation	outcomes	none	none	2	-17	support	Ultrastructural studies on four cases showed many dense-core neurosecretory granules and larger mucigen granules.	This report describes the largest series of 34 cases: 14 cases were pure in situ (group A), and 20 were accompanied by an invasive component (group B).
BIO	8712293	20	mn	secondary	observation	outcomes	none	none	19	-1	support	In group B cases, the invasive component, which comprised 5-95% of the tumor, included colloid carcinoma, 12; "carcinoid" tumor, 3; mixed "carcinoid"/colloid carcinoma, 4; and small cell neuroendocrine carcinoma, 1.	Ultrastructural studies on four cases showed many dense-core neurosecretory granules and larger mucigen granules.
BIO	8712293	21	mn	secondary	observation	outcomes	none	none	19	-2	support	Neuroendocrine markers were also consistently demonstrable in the invasive component.	Ultrastructural studies on four cases showed many dense-core neurosecretory granules and larger mucigen granules.
