domain	doc_id	adu_pos	annotator	main_unit	aty	coarse_aty	second_type	coarse_second_type	parent_pos	parent_pos_rel	afu	text	text_parent
CL	D14-1193	3	ab	main	proposal	proposal	none	none	0	0	none	In this paper , we propose a method with hidden components for MTC .	
CL	D14-1193	4	ab	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	The proposed method employs PCA to capture the hidden components , and incorporates them into a joint learning framework to improve the performance .	In this paper , we propose a method with hidden components for MTC .
CL	D14-1193	5	ab	secondary	result	outcomes	none	none	3	-2	support	Experiments with real-world data sets and evaluation metrics validate the effectiveness of the proposed method .	In this paper , we propose a method with hidden components for MTC .
CL	D14-1194	1	ab	main	proposal_implementation	proposal	none	none	0	0	none	We describe a convolutional neural network that learns feature representations for short textual posts using hashtags as a supervised signal.	
CL	D14-1194	2	ab	secondary	proposal_implementation	proposal	none	none	1	-1	elaboration	The proposed approach is trained on up to 5.5 billion words predicting 100,000 possible hashtags .	We describe a convolutional neural network that learns feature representations for short textual posts using hashtags as a supervised signal.
CL	D14-1194	3	ab	secondary	result	outcomes	none	none	1	-2	support	As well as strong performance on the hashtag prediction task itself , we show that its learned representation of text ( ignoring the hashtag labels ) is useful for other tasks as well .	We describe a convolutional neural network that learns feature representations for short textual posts using hashtags as a supervised signal.
CL	D14-1194	4	ab	secondary	result	outcomes	none	none	3	-1	elaboration	To that end , we present results on a document recommendation task , where it also outperforms a number of baselines .	As well as strong performance on the hashtag prediction task itself , we show that its learned representation of text ( ignoring the hashtag labels ) is useful for other tasks as well .
CL	D14-1195	1	ab	main	proposal_implementation	proposal	none	none	0	0	none	In this paper , we provide a new method for decoding tree transduction based sentence compression models augmented with language model scores , by jointly decoding two components .	
CL	D14-1195	2	ab	secondary	proposal	proposal	none	none	1	-1	elaboration	In our proposed solution , rich local discriminative features can be easily integrated without increasing computational complexity .	In this paper , we provide a new method for decoding tree transduction based sentence compression models augmented with language model scores , by jointly decoding two components .
CL	D14-1195	3	ab	secondary	proposal_implementation	proposal	none	none	2	-1	elaboration	Utilizing an unobvious fact that the resulted two components can be independently decoded , we conduct efficient joint decoding based on dual decomposition .	In our proposed solution , rich local discriminative features can be easily integrated without increasing computational complexity .
CL	D14-1195	4	ab	secondary	result	outcomes	none	none	1	-3	support	Experimental results show that our method outperforms traditional beam search decoding and achieves the state-of-the-art performance .	In this paper , we provide a new method for decoding tree transduction based sentence compression models augmented with language model scores , by jointly decoding two components .
CL	D14-1196	1	ab	main	proposal_implementation	proposal	motivation_problem	motivation	0	0	none	The current state-of-the-art single-document summarization method generates a summary by solving a Tree Knapsack Problem ( TKP ) , which is the problem of finding the optimal rooted subtree of the dependency-based discourse tree ( DEP-DT ) of a document .	
CL	D14-1196	2	ab	secondary	motivation_background	motivation	none	none	3	1	info-required	We can obtain a gold DEP-DT by transforming a gold Rhetorical Structure Theory-based discourse tree ( RST-DT ) .	However , there is still a large difference between the ROUGE scores of a system with a gold DEP-DT and a system with a DEP-DT obtained from an automatically parsed RST-DT .
CL	D14-1196	3	ab	secondary	motivation_problem	motivation	none	none	4	1	support	However , there is still a large difference between the ROUGE scores of a system with a gold DEP-DT and a system with a DEP-DT obtained from an automatically parsed RST-DT .	To improve the ROUGE score , we propose a novel discourse parser that directly generates the DEP-DT .
CL	D14-1196	4	ab	secondary	proposal	proposal	none	none	1	-3	elaboration	To improve the ROUGE score , we propose a novel discourse parser that directly generates the DEP-DT .	The current state-of-the-art single-document summarization method generates a summary by solving a Tree Knapsack Problem ( TKP ) , which is the problem of finding the optimal rooted subtree of the dependency-based discourse tree ( DEP-DT ) of a document .
CL	D14-1196	5	ab	secondary	result	outcomes	none	none	1	-4	support	The evaluation results showed that the TKP with our parser outperformed that with the state-of-the-art RST-DT parser , and achieved almost equivalent ROUGE scores to the TKP with the gold DEP-DT .	The current state-of-the-art single-document summarization method generates a summary by solving a Tree Knapsack Problem ( TKP ) , which is the problem of finding the optimal rooted subtree of the dependency-based discourse tree ( DEP-DT ) of a document .
CL	D14-1197	1	ab	secondary	result	outcomes	none	none	2	1	support	We show that semantic relationships can be used to improve word alignment , in addition to the lexical and syntactic features that are typically used .	In this paper , we present a method based on a neural network to automatically derive word similarity from monolingual data .
CL	D14-1197	2	ab	main	proposal	proposal	none	none	0	0	none	In this paper , we present a method based on a neural network to automatically derive word similarity from monolingual data .	
CL	D14-1197	3	ab	secondary	proposal	proposal	none	none	2	-1	elaboration	We present an extension to word alignment models that exploits word similarity .	In this paper , we present a method based on a neural network to automatically derive word similarity from monolingual data .
CL	D14-1197	4	ab	secondary	result	outcomes	none	none	1	-3	elaboration	Our experiments , in both large-scale and resource-limited settings , show improvements in word alignment tasks as well as translation tasks .	We show that semantic relationships can be used to improve word alignment , in addition to the lexical and syntactic features that are typically used .
CL	D14-1198	1	ab	main	proposal	proposal	none	none	0	0	none	In this paper , we propose a new framework that unifies the output of three information extraction ( IE ) tasks - entity mentions , relations and events as an information network representation , and extracts all of them using one single joint model based on structured prediction .	
CL	D14-1198	2	ab	secondary	proposal	proposal	none	none	1	-1	elaboration	This novel formulation allows different parts of the information network fully interact with each other .	In this paper , we propose a new framework that unifies the output of three information extraction ( IE ) tasks - entity mentions , relations and events as an information network representation , and extracts all of them using one single joint model based on structured prediction .
CL	D14-1198	3	ab	secondary	information_additional	other	none	none	2	-1	info-optional	For example , many relations can now be considered as the resultant states of events .	This novel formulation allows different parts of the information network fully interact with each other .
CL	D14-1198	4	ab	secondary	result	outcomes	none	none	1	-3	support	Our approach achieves substantial improvements over traditional pipelined approaches , and significantly advances state-of-the-art end-to-end event argument extraction .	In this paper , we propose a new framework that unifies the output of three information extraction ( IE ) tasks - entity mentions , relations and events as an information network representation , and extracts all of them using one single joint model based on structured prediction .
CL	D14-1199	1	ab	secondary	motivation_background	motivation	motivation_problem	motivation	2	1	support	The efficiency of Information Extraction systems is known to be heavily influenced by domain-specific knowledge but the cost of developing such systems is considerably high .	In this article , we consider the problem of event extraction and show that learning word representations from unlabeled domain-specific data and using them for representing event roles enable to outperform previous state-of-the-art event extraction models on the MUC-4 data set .
CL	D14-1199	2	ab	main	proposal	proposal	none	none	0	0	none	In this article , we consider the problem of event extraction and show that learning word representations from unlabeled domain-specific data and using them for representing event roles enable to outperform previous state-of-the-art event extraction models on the MUC-4 data set .	
CL	D14-1200	1	ab	main	proposal	proposal	none	none	0	0	none	This paper proposes a history-based structured learning approach that jointly extracts entities and relations in a sentence .	
CL	D14-1200	2	ab	secondary	proposal	proposal	none	none	1	-1	elaboration	We introduce a novel simple and flexible table representation of entities and relations .	This paper proposes a history-based structured learning approach that jointly extracts entities and relations in a sentence .
CL	D14-1200	3	ab	secondary	proposal	proposal	none	none	2	-1	elaboration	We investigate several feature settings , search orders , and learning methods with inexact search on the table .	We introduce a novel simple and flexible table representation of entities and relations .
CL	D14-1200	4	ab	secondary	result	outcomes	none	none	1	-3	support	The experimental results demonstrate that a joint learning approach significantly outperforms a pipeline approach by incorporating global features and by selecting appropriate learning methods and search orders .	This paper proposes a history-based structured learning approach that jointly extracts entities and relations in a sentence .
CL	D14-1201	1	ab	secondary	motivation_background	motivation	none	none	3	2	info-required	Open Relation Extraction ( ORE ) overcomes the limitations of traditional IE techniques , which train individual extractors for every single relation type .	However , few studies have been reported on ORE for languages beyond English .
CL	D14-1201	2	ab	secondary	information_additional	other	none	none	1	-1	info-optional	Systems such as ReVerb , PATTY , OLLIE , and Exemplar have attracted much attention on English ORE .	Open Relation Extraction ( ORE ) overcomes the limitations of traditional IE techniques , which train individual extractors for every single relation type .
CL	D14-1201	3	ab	secondary	motivation_problem	motivation	none	none	4	1	support	However , few studies have been reported on ORE for languages beyond English .	This paper presents a syntax-based Chinese ( Zh ) ORE system , ZORE , for extracting relations and semantic patterns from Chinese text .
CL	D14-1201	4	ab	main	proposal	proposal	none	none	0	0	none	This paper presents a syntax-based Chinese ( Zh ) ORE system , ZORE , for extracting relations and semantic patterns from Chinese text .	
CL	D14-1201	5	ab	secondary	proposal_implementation	proposal	none	none	4	-1	elaboration	ZORE identifies relation candidates from automatically parsed dependency trees , and then extracts relations with their semantic patterns iteratively through a novel double propagation algorithm .	This paper presents a syntax-based Chinese ( Zh ) ORE system , ZORE , for extracting relations and semantic patterns from Chinese text .
CL	D14-1201	6	ab	secondary	result	outcomes	none	none	4	-2	support	Empirical results on two data sets show the effectiveness of the proposed system .	This paper presents a syntax-based Chinese ( Zh ) ORE system , ZORE , for extracting relations and semantic patterns from Chinese text .
CL	D14-1202	1	ab	secondary	motivation_background	motivation	none	none	2	1	support	Correctly predicting abbreviations given the full forms is important in many natural language processing systems .	In this paper we propose a two-stage method to find the corresponding abbreviation given its full form .
CL	D14-1202	2	ab	main	proposal	proposal	none	none	0	0	none	In this paper we propose a two-stage method to find the corresponding abbreviation given its full form .	
CL	D14-1202	3	ab	secondary	proposal_implementation	proposal	none	none	2	-1	elaboration	We first use the contextual information given a large corpus to get abbreviation candidates for each full form and get a coarse-grained ranking through graph random walk .	In this paper we propose a two-stage method to find the corresponding abbreviation given its full form .
CL	D14-1202	4	ab	secondary	proposal_implementation	proposal	none	none	3	-1	sequence	This coarse-grained rank list fixes the search space inside the top-ranked candidates .	We first use the contextual information given a large corpus to get abbreviation candidates for each full form and get a coarse-grained ranking through graph random walk .
CL	D14-1202	5	ab	secondary	proposal_implementation	proposal	none	none	4	-1	sequence	Then we use a similarity sensitive re-ranking strategy which can utilize the features of the candidates to give a fine-grained re-ranking and select the final result .	This coarse-grained rank list fixes the search space inside the top-ranked candidates .
CL	D14-1202	6	ab	secondary	result	outcomes	none	none	2	-4	support	Our method achieves good results and outperforms the state-of-the-art systems .	In this paper we propose a two-stage method to find the corresponding abbreviation given its full form .
CL	D14-1202	7	ab	secondary	conclusion	outcomes	none	none	2	-5	support	One advantage of our method is that it only needs weak supervision and can get competitive results with fewer training data .	In this paper we propose a two-stage method to find the corresponding abbreviation given its full form .
CL	D14-1202	8	ab	secondary	conclusion	outcomes	none	none	7	-1	elaboration	The candidate generation and coarse-grained ranking is totally unsupervised .	One advantage of our method is that it only needs weak supervision and can get competitive results with fewer training data .
CL	D14-1202	9	ab	secondary	conclusion	outcomes	none	none	8	-1	elaboration	The re-ranking phase can use a very small amount of training data to get a reasonably good result .	The candidate generation and coarse-grained ranking is totally unsupervised .
CL	D14-1203	1	ab	secondary	motivation_background	motivation	none	none	2	1	info-required	Distant supervision has become the leading method for training large-scale relation extractors , with nearly universal adoption in recent TAC knowledge-base population competitions .	However , there are still many questions about the best way to learn such extractors .
CL	D14-1203	2	ab	secondary	motivation_problem	motivation	none	none	3	1	support	However , there are still many questions about the best way to learn such extractors .	In this paper we investigate four orthogonal improvements : integrating named entity linking ( NEL ) and coreference resolution into argument identification for training and extraction , enforcing type constraints of linked arguments , and partitioning the model by relation type signature .
CL	D14-1203	3	ab	main	proposal	proposal	none	none	0	0	none	In this paper we investigate four orthogonal improvements : integrating named entity linking ( NEL ) and coreference resolution into argument identification for training and extraction , enforcing type constraints of linked arguments , and partitioning the model by relation type signature .	
CL	D14-1203	4	ab	secondary	means	method	none	none	5	1	by-means	We evaluate sentential extraction performance on two datasets : the popular set of NY Times articles partially annotated by Hoffmann et al. ( 2011 ) and a new dataset , called GORECO , that is comprehensively annotated for 48 common relations .	We find that using NEL for argument identification boosts performance over the traditional approach ( named entity recognition with string match ) , and there is further improvement from using argument types .
CL	D14-1203	5	ab	secondary	result	outcomes	none	none	3	-2	support	We find that using NEL for argument identification boosts performance over the traditional approach ( named entity recognition with string match ) , and there is further improvement from using argument types .	In this paper we investigate four orthogonal improvements : integrating named entity linking ( NEL ) and coreference resolution into argument identification for training and extraction , enforcing type constraints of linked arguments , and partitioning the model by relation type signature .
CL	D14-1203	6	ab	secondary	observation	outcomes	none	none	5	-1	support	Our best system boosts precision by 44 % and recall by 70 % .	We find that using NEL for argument identification boosts performance over the traditional approach ( named entity recognition with string match ) , and there is further improvement from using argument types .
CL	D14-1204	1	ab	main	proposal	proposal	none	none	0	0	none	We address the problem of automatically inferring the tense of events in Chinese text .	
CL	D14-1204	2	ab	secondary	proposal_implementation	proposal	none	none	1	-1	elaboration	We use a new corpus annotated with Chinese semantic tense information and other implicit Chinese linguistic information using a "distant annotation" method .	We address the problem of automatically inferring the tense of events in Chinese text .
CL	D14-1204	3	ab	secondary	proposal	proposal	none	none	2	-1	elaboration	We propose three improvements over a relatively strong baseline method - a statistical learning method with extensive feature engineering .	We use a new corpus annotated with Chinese semantic tense information and other implicit Chinese linguistic information using a "distant annotation" method .
CL	D14-1204	4	ab	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	First , we add two sources of implicit linguistic information as features - eventuality type and modality of an event , which are also inferred automatically .	We propose three improvements over a relatively strong baseline method - a statistical learning method with extensive feature engineering .
CL	D14-1204	5	ab	secondary	proposal_implementation	proposal	none	none	4	-1	sequence	Second , we perform joint learning on semantic tense , eventuality type , and modality of an event .	First , we add two sources of implicit linguistic information as features - eventuality type and modality of an event , which are also inferred automatically .
CL	D14-1204	6	ab	secondary	proposal_implementation	proposal	none	none	5	-1	sequence	Third , we train artificial neural network models for this problem and compare its performance with feature-based approaches .	Second , we perform joint learning on semantic tense , eventuality type , and modality of an event .
CL	D14-1204	7	ab	secondary	result	outcomes	none	none	1	-6	support	Experimental results show considerable improvements on Chinese tense inference .	We address the problem of automatically inferring the tense of events in Chinese text .
CL	D14-1204	8	ab	secondary	result	outcomes	none	none	7	-1	elaboration	Our best performance reaches 68.6 % in accuracy , outperforming a strong baseline method .	Experimental results show considerable improvements on Chinese tense inference .
CL	D14-1205	1	ab	secondary	motivation_background	motivation	none	none	2	1	info-required	Populating Knowledge Base ( KB ) with new knowledge facts from reliable text re-sources usually consists of linking name mentions to KB entities and identifying relationship between entity pairs .	However , the task often suffers from errors propagating from upstream entity linkers to downstream relation extractors .
CL	D14-1205	2	ab	secondary	motivation_problem	motivation	none	none	3	1	support	However , the task often suffers from errors propagating from upstream entity linkers to downstream relation extractors .	In this paper , we propose a novel joint inference framework to allow interactions between the two subtasks and find an optimal assignment by addressing the coherence among preliminary local predictions : whether the types of entities meet the expectations of relations explicitly or implicitly , and whether the local predictions are globally compatible .
CL	D14-1205	3	ab	main	proposal_implementation	proposal	none	none	0	0	none	In this paper , we propose a novel joint inference framework to allow interactions between the two subtasks and find an optimal assignment by addressing the coherence among preliminary local predictions : whether the types of entities meet the expectations of relations explicitly or implicitly , and whether the local predictions are globally compatible .	
CL	D14-1205	4	ab	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	We further measure the confidence of the extracted triples by looking at the details of the complete extraction process .	In this paper , we propose a novel joint inference framework to allow interactions between the two subtasks and find an optimal assignment by addressing the coherence among preliminary local predictions : whether the types of entities meet the expectations of relations explicitly or implicitly , and whether the local predictions are globally compatible .
CL	D14-1205	5	ab	secondary	result	outcomes	none	none	3	-2	support	Experiments show that the proposed framework can significantly reduce the error propagations thus obtain more reliable facts , and outperforms competitive baselines with state-of-the-art relation extraction models .	In this paper , we propose a novel joint inference framework to allow interactions between the two subtasks and find an optimal assignment by addressing the coherence among preliminary local predictions : whether the types of entities meet the expectations of relations explicitly or implicitly , and whether the local predictions are globally compatible .
CL	D14-1206	1	ab	secondary	motivation_background	motivation	none	none	3	2	info-required	Information in visually rich formats such as PDF and HTML is often conveyed by a combination of textual and visual features .	As a result , traditional text-based approaches to information extraction ( IE ) could underperform .
CL	D14-1206	2	ab	secondary	motivation_background	motivation	none	none	1	-1	elaboration	In particular , genres such as marketing flyers and info-graphics often augment textual information by its color , size , positioning , etc. .	Information in visually rich formats such as PDF and HTML is often conveyed by a combination of textual and visual features .
CL	D14-1206	3	ab	secondary	motivation_problem	motivation	none	none	4	1	support	As a result , traditional text-based approaches to information extraction ( IE ) could underperform .	In this study , we present a supervised machine learning approach to IE from online commercial real estate flyers .
CL	D14-1206	4	ab	main	proposal	proposal	none	none	0	0	none	In this study , we present a supervised machine learning approach to IE from online commercial real estate flyers .	
CL	D14-1206	5	ab	secondary	means	method	none	none	6	1	by-means	We evaluated the performance of SVM classifiers on the task of identifying 12 types of named entities using a combination of textual and visual features .	Results show that the addition of visual features such as color , size , and positioning significantly increased classifier performance .
CL	D14-1206	6	ab	secondary	result	outcomes	none	none	4	-2	support	Results show that the addition of visual features such as color , size , and positioning significantly increased classifier performance .	In this study , we present a supervised machine learning approach to IE from online commercial real estate flyers .
CL	D14-1207	1	ab	secondary	motivation_background	motivation	none	none	2	1	info-required	Temporal scope adds a time dimension to facts in Knowledge Bases ( KBs ) .	These time scopes specify the time periods when a given fact was valid in real life .
CL	D14-1207	2	ab	secondary	motivation_background	motivation	none	none	3	1	info-required	These time scopes specify the time periods when a given fact was valid in real life .	Without temporal scope , many facts are under-specified , reducing the usefulness of the data for upper level applications such as Question Answering .
CL	D14-1207	3	ab	secondary	motivation_problem	motivation	none	none	4	1	info-required	Without temporal scope , many facts are under-specified , reducing the usefulness of the data for upper level applications such as Question Answering .	Existing methods for temporal scope inference and extraction still suffer from low accuracy .
CL	D14-1207	4	ab	secondary	motivation_problem	motivation	none	none	5	1	support	Existing methods for temporal scope inference and extraction still suffer from low accuracy .	In this paper , we present a new method that leverages temporal profiles augmented with context— Contextual Temporal Profiles ( CTPs ) of entities .
CL	D14-1207	5	ab	main	proposal	proposal	none	none	0	0	none	In this paper , we present a new method that leverages temporal profiles augmented with context— Contextual Temporal Profiles ( CTPs ) of entities .	
CL	D14-1207	6	ab	secondary	proposal_implementation	proposal	none	none	5	-1	elaboration	Through change patterns in an entity's CTP , we model the entity's state change brought about by real world events that happen to the entity ( e.g , hired , fired , divorced , etc. ) .	In this paper , we present a new method that leverages temporal profiles augmented with context— Contextual Temporal Profiles ( CTPs ) of entities .
CL	D14-1207	7	ab	secondary	conclusion	outcomes	none	none	6	-1	support	This leads to a new formulation of the temporal scoping problem as a state change detection problem .	Through change patterns in an entity's CTP , we model the entity's state change brought about by real world events that happen to the entity ( e.g , hired , fired , divorced , etc. ) .
CL	D14-1207	8	ab	secondary	result	outcomes	none	none	5	-3	support	Our experiments show that this formulation of the problem , and the resulting solution are highly effective for inferring temporal scope of facts .	In this paper , we present a new method that leverages temporal profiles augmented with context— Contextual Temporal Profiles ( CTPs ) of entities .
CL	D14-1208	1	ab	secondary	motivation_background	motivation	none	none	2	1	info-required	Distant supervision , a paradigm of relation extraction where training data is created by aligning facts in a database with a large unannotated corpus , is an attractive approach for training relation extractors .	Various models are proposed in recent literature to align the facts in the database to their mentions in the corpus .
CL	D14-1208	2	ab	secondary	motivation_background	motivation	none	none	3	1	support	Various models are proposed in recent literature to align the facts in the database to their mentions in the corpus .	In this paper , we discuss and critically analyse a popular alignment strategy called the "at least one" heuristic .
CL	D14-1208	3	ab	main	proposal	proposal	none	none	0	0	none	In this paper , we discuss and critically analyse a popular alignment strategy called the "at least one" heuristic .	
CL	D14-1208	4	ab	secondary	proposal	proposal	none	none	3	-1	elaboration	We provide a simple , yet effective relaxation to this strategy .	In this paper , we discuss and critically analyse a popular alignment strategy called the "at least one" heuristic .
CL	D14-1208	5	ab	secondary	proposal_implementation	proposal	none	none	4	-1	elaboration	We formulate the inference procedures in training as integer linear programming ( ILP ) problems and implement the relaxation to the "at least one " heuristic via a soft constraint in this formulation .	We provide a simple , yet effective relaxation to this strategy .
CL	D14-1208	6	ab	secondary	result	outcomes	none	none	3	-3	support	Empirically , we demonstrate that this simple strategy leads to a better performance under certain settings over the existing approaches .	In this paper , we discuss and critically analyse a popular alignment strategy called the "at least one" heuristic .
CL	D14-1209	1	ab	secondary	motivation_problem	motivation	motivation_hypothesis	motivation	2	1	support	Parameter tuning is an important problem in statistical machine translation , but surprisingly , most existing methods such as MERT , MIRA and PRO are agnostic about search , while search errors could severely degrade translation quality .	We propose a search-aware framework to promote promising partial translations , preventing them from be-ing pruned .
CL	D14-1209	2	ab	main	proposal	proposal	none	none	0	0	none	We propose a search-aware framework to promote promising partial translations , preventing them from be-ing pruned .	
CL	D14-1209	3	ab	secondary	proposal	proposal	none	none	2	-1	elaboration	To do so we develop two metrics to evaluate partial derivations .	We propose a search-aware framework to promote promising partial translations , preventing them from be-ing pruned .
CL	D14-1209	4	ab	secondary	observation	outcomes	none	none	2	-2	support	Our technique can be applied to all of the three above-mentioned tuning methods , and extensive experiments on Chinese-to-English and English-to-Chinese translation show up to +2.6 BLEU gains over search-agnostic baselines .	We propose a search-aware framework to promote promising partial translations , preventing them from be-ing pruned .
CL	D14-1210	1	ab	secondary	motivation_hypothesis	motivation	none	none	2	1	support	Data-driven refinement of non-terminal categories has been demonstrated to be a reliable technique for improving monolingual parsing with PCFGs .	In this paper , we extend these techniques to learn latent refinements of single-category synchronous grammars , so as to improve translation performance .
CL	D14-1210	2	ab	main	proposal	proposal	none	none	0	0	none	In this paper , we extend these techniques to learn latent refinements of single-category synchronous grammars , so as to improve translation performance .	
CL	D14-1210	3	ab	secondary	proposal	proposal	none	none	2	-1	elaboration	We compare two estimators for this latent-variable model : one based on EM and the other is a spectral algorithm based on the method of moments .	In this paper , we extend these techniques to learn latent refinements of single-category synchronous grammars , so as to improve translation performance .
CL	D14-1210	4	ab	secondary	means	method	none	none	5	1	by-means	We evaluate their performance on a Chinese-English translation task .	The results indicate that we can achieve significant gains over the baseline with both approaches , but in particular the moments-based estimator is both faster and performs better than EM .
CL	D14-1210	5	ab	secondary	result	outcomes	none	none	2	-3	support	The results indicate that we can achieve significant gains over the baseline with both approaches , but in particular the moments-based estimator is both faster and performs better than EM .	In this paper , we extend these techniques to learn latent refinements of single-category synchronous grammars , so as to improve translation performance .
CL	D14-1211	1	ab	main	proposal	proposal	none	none	0	0	none	We investigate the interaction of power , gender , and language use in the Enron email corpus .	
CL	D14-1211	2	ab	secondary	proposal	proposal	none	none	1	-1	elaboration	We present a freely available extension to the Enron corpus , with the gender of senders of 87 % messages reliably identified .	We investigate the interaction of power , gender , and language use in the Enron email corpus .
CL	D14-1211	3	ab	secondary	proposal	proposal	none	none	2	-1	elaboration	Using this data , we test two specific hypotheses drawn from the sociolinguistic literature pertaining to gender and power : women managers use face-saving communicative strategies , and women use language more explicitly than men to create and maintain social relations .	We present a freely available extension to the Enron corpus , with the gender of senders of 87 % messages reliably identified .
CL	D14-1211	4	ab	secondary	proposal	proposal	none	none	3	-1	elaboration	We introduce the notion of "gender environment" to the computational study of written conversations ; we interpret this notion as the gender makeup of an email thread , and show that some manifestations of power differ significantly between gender environments .	Using this data , we test two specific hypotheses drawn from the sociolinguistic literature pertaining to gender and power : women managers use face-saving communicative strategies , and women use language more explicitly than men to create and maintain social relations .
CL	D14-1211	5	ab	secondary	proposal	proposal	none	none	4	-1	elaboration	Finally , we show the utility of gender information in the problem of automatically predicting the direction of power between pairs of participants in email interactions .	We introduce the notion of "gender environment" to the computational study of written conversations ; we interpret this notion as the gender makeup of an email thread , and show that some manifestations of power differ significantly between gender environments .
CL	D14-1212	1	ab	secondary	motivation_background	motivation	none	none	2	1	info-required	Latent Dirichlet allocation ( LDA ) is a topic model that has been applied to various fields , including user profiling and event summarization on Twitter .	When LDA is applied to tweet collections , it generally treats all aggregated tweets of a user as a single document .
CL	D14-1212	2	ab	secondary	motivation_background	motivation	none	none	3	1	info-required	When LDA is applied to tweet collections , it generally treats all aggregated tweets of a user as a single document .	Twitter-LDA , which assumes a single tweet consists of a single topic , has been proposed and has shown that it is superior in topic semantic coherence .
CL	D14-1212	3	ab	secondary	motivation_background	motivation	none	none	4	1	info-required	Twitter-LDA , which assumes a single tweet consists of a single topic , has been proposed and has shown that it is superior in topic semantic coherence .	However , Twitter-LDA is not capable of online inference .
CL	D14-1212	4	ab	secondary	motivation_problem	motivation	none	none	5	1	support	However , Twitter-LDA is not capable of online inference .	In this study , we extend Twitter-LDA in the following two ways .
CL	D14-1212	5	ab	main	proposal	proposal	none	none	0	0	none	In this study , we extend Twitter-LDA in the following two ways .	
CL	D14-1212	6	ab	secondary	proposal	proposal	none	none	5	-1	elaboration	First , we model the generation process of tweets more accurately by estimating the ratio between topic words and general words for each user .	In this study , we extend Twitter-LDA in the following two ways .
CL	D14-1212	7	ab	secondary	proposal	proposal	none	none	6	-1	elaboration	Second , we enable it to estimate the dynamics of user interests and topic trends online based on the topic tracking model ( TTM ) , which models consumer purchase behaviors .	First , we model the generation process of tweets more accurately by estimating the ratio between topic words and general words for each user .
CL	D14-1213	1	ab	secondary	information_additional	other	none	none	2	1	info-required	Self-disclosure , the act of revealing one-self to others , is an important social behavior that strengthens interpersonal relationships and increases social support .	Although there are many social science studies of self-disclosure , they are based on manual coding of small datasets and questionnaires .
CL	D14-1213	2	ab	secondary	motivation_problem	motivation	none	none	3	1	support	Although there are many social science studies of self-disclosure , they are based on manual coding of small datasets and questionnaires .	We conduct a computational analysis of self-disclosure with a large dataset of naturally-occurring conversations , a semi-supervised machine learning algorithm , and a computational analysis of the effects of self-disclosure on subsequent conversations .
CL	D14-1213	3	ab	main	proposal_implementation	proposal	none	none	0	0	none	We conduct a computational analysis of self-disclosure with a large dataset of naturally-occurring conversations , a semi-supervised machine learning algorithm , and a computational analysis of the effects of self-disclosure on subsequent conversations .	
CL	D14-1213	4	ab	secondary	proposal_implementation	proposal	none	none	3	-1	elaboration	We use a longitudinal dataset of 17 million tweets , all of which occurred in conversations that consist of five or more tweets directly replying to the previous tweet , and from dyads with twenty of more conversations each .	We conduct a computational analysis of self-disclosure with a large dataset of naturally-occurring conversations , a semi-supervised machine learning algorithm , and a computational analysis of the effects of self-disclosure on subsequent conversations .
CL	D14-1213	5	ab	secondary	proposal_implementation	proposal	none	none	4	-1	sequence	We develop self-disclosure topic model ( SDTM ) , a variant of latent Dirichlet allocation ( LDA ) for automatically classifying the level of self-disclosure for each tweet .	We use a longitudinal dataset of 17 million tweets , all of which occurred in conversations that consist of five or more tweets directly replying to the previous tweet , and from dyads with twenty of more conversations each .
CL	D14-1213	6	ab	secondary	proposal_implementation	proposal	none	none	5	-1	sequence	We take the results of SDTM and analyze the effects of self-disclosure on subsequent conversations .	We develop self-disclosure topic model ( SDTM ) , a variant of latent Dirichlet allocation ( LDA ) for automatically classifying the level of self-disclosure for each tweet .
CL	D14-1213	7	ab	secondary	result	outcomes	none	none	5	-2	support	Our model significantly outperforms several comparable methods on classifying the level of self-disclosure , and the analysis of the longitudinal data using SDTM uncovers significant and positive correlation between self-disclosure and conversation frequency and length .	We develop self-disclosure topic model ( SDTM ) , a variant of latent Dirichlet allocation ( LDA ) for automatically classifying the level of self-disclosure for each tweet .
CL	D14-1214	1	ab	secondary	motivation_background	motivation	none	none	2	1	info-required	Social media websites provide a platform for anyone to describe significant events taking place in their lives in realtime .	Currently , the majority of personal news and life events are published in a textual format , motivating information extraction systems that can provide a structured representations of major life events ( weddings , graduation , etc. ) .
CL	D14-1214	2	ab	secondary	motivation_background	motivation	none	none	3	1	support	Currently , the majority of personal news and life events are published in a textual format , motivating information extraction systems that can provide a structured representations of major life events ( weddings , graduation , etc. ) .	This paper demonstrates the feasibility of accurately extracting major life events .
CL	D14-1214	3	ab	main	proposal	proposal	none	none	0	0	none	This paper demonstrates the feasibility of accurately extracting major life events .	
CL	D14-1214	4	ab	secondary	proposal	proposal	none	none	3	-1	elaboration	Our system extracts a fine-grained description of users' life events based on their published tweets .	This paper demonstrates the feasibility of accurately extracting major life events .
CL	D14-1214	5	ab	secondary	conclusion	outcomes	none	none	3	-2	support	We are optimistic that our system can help Twitter users more easily grasp information from users they take interest in following and also facilitate many downstream applications , for example realtime friend recommendation .	This paper demonstrates the feasibility of accurately extracting major life events .
